seq(24,apoptotic(b),0). seq(24,apoptotic(b),1). seq(24,apoptotic(b),2). seq(24,apoptotic(c),3). seq(24,apoptotic(d),4). seq(24,apoptotic(g),5). seq(24,apoptotic(h),6). seq(24,apoptotic(h),7). seq(24,apoptotic(h),8). seq(24,apoptotic(h),9). seq(24,apoptotic(h),10). seq(24,apoptotic(h),11). seq(24,apoptotic(h),12). seq(24,apoptotic(h),13). seq(24,apoptotic(h),14). seq(24,apoptotic(h),15). seq(24,apoptotic(h),16). seq(24,apoptotic(h),17). seq(24,apoptotic(g),18). seq(24,apoptotic(e),19). seq(24,apoptotic(d),20). seq(24,apoptotic(c),21). seq(24,apoptotic(c),22). seq(24,apoptotic(c),23). seq(24,apoptotic(c),24). seq(24,apoptotic(c),25). seq(24,apoptotic(c),26). seq(24,apoptotic(c),27). seq(24,apoptotic(c),28). seq(24,apoptotic(c),29). seq(24,apoptotic(b),30). seq(24,apoptotic(c),31). seq(24,apoptotic(c),32). seq(24,apoptotic(c),33). seq(24,apoptotic(b),34). seq(24,apoptotic(b),35). seq(24,apoptotic(b),36). seq(24,apoptotic(b),37). seq(24,apoptotic(b),38). seq(24,apoptotic(b),39). seq(24,apoptotic(b),40). seq(24,apoptotic(c),41). seq(24,apoptotic(c),42). seq(24,apoptotic(c),43). seq(24,apoptotic(c),44). seq(24,apoptotic(c),45). seq(24,apoptotic(c),46). seq(24,apoptotic(c),47). seq(24,apoptotic(c),48). class(24,1).
seq(24,necrotic(b),0). seq(24,necrotic(b),1). seq(24,necrotic(b),2). seq(24,necrotic(b),3). seq(24,necrotic(c),4). seq(24,necrotic(c),5). seq(24,necrotic(c),6). seq(24,necrotic(c),7). seq(24,necrotic(c),8). seq(24,necrotic(c),9). seq(24,necrotic(c),10). seq(24,necrotic(c),11). seq(24,necrotic(d),12). seq(24,necrotic(e),13). seq(24,necrotic(f),14). seq(24,necrotic(f),15). seq(24,necrotic(f),16). seq(24,necrotic(f),17). seq(24,necrotic(f),18). seq(24,necrotic(f),19). seq(24,necrotic(f),20). seq(24,necrotic(g),21). seq(24,necrotic(g),22). seq(24,necrotic(h),23). seq(24,necrotic(h),24). seq(24,necrotic(h),25). seq(24,necrotic(h),26). seq(24,necrotic(h),27). seq(24,necrotic(h),28). seq(24,necrotic(h),29). seq(24,necrotic(h),30). seq(24,necrotic(h),31). seq(24,necrotic(h),32). seq(24,necrotic(h),33). seq(24,necrotic(h),34). seq(24,necrotic(h),35). seq(24,necrotic(h),36). seq(24,necrotic(h),37). seq(24,necrotic(h),38). seq(24,necrotic(h),39). seq(24,necrotic(h),40). seq(24,necrotic(h),41). seq(24,necrotic(h),42). seq(24,necrotic(h),43). seq(24,necrotic(h),44). seq(24,necrotic(h),45). seq(24,necrotic(h),46). seq(24,necrotic(h),47). seq(24,necrotic(h),48). class(24,1).
seq(25,alive(e),0). seq(25,alive(e),1). seq(25,alive(e),2). seq(25,alive(e),3). seq(25,alive(e),4). seq(25,alive(d),5). seq(25,alive(c),6). seq(25,alive(c),7). seq(25,alive(c),8). seq(25,alive(c),9). seq(25,alive(b),10). seq(25,alive(b),11). seq(25,alive(b),12). seq(25,alive(b),13). seq(25,alive(b),14). seq(25,alive(b),15). seq(25,alive(b),16). seq(25,alive(b),17). seq(25,alive(b),18). seq(25,alive(b),19). seq(25,alive(b),20). seq(25,alive(b),21). seq(25,alive(b),22). seq(25,alive(b),23). seq(25,alive(b),24). seq(25,alive(a),25). seq(25,alive(a),26). seq(25,alive(a),27). seq(25,alive(a),28). seq(25,alive(a),29). seq(25,alive(a),30). seq(25,alive(a),31). seq(25,alive(a),32). seq(25,alive(a),33). seq(25,alive(a),34). seq(25,alive(a),35). seq(25,alive(a),36). seq(25,alive(a),37). seq(25,alive(a),38). seq(25,alive(a),39). seq(25,alive(a),40). seq(25,alive(a),41). seq(25,alive(b),42). seq(25,alive(b),43). seq(25,alive(b),44). seq(25,alive(b),45). seq(25,alive(a),46). seq(25,alive(a),47). seq(25,alive(a),48). class(25,1).
seq(25,apoptotic(b),0). seq(25,apoptotic(b),1). seq(25,apoptotic(b),2). seq(25,apoptotic(b),3). seq(25,apoptotic(c),4). seq(25,apoptotic(d),5). seq(25,apoptotic(f),6). seq(25,apoptotic(g),7). seq(25,apoptotic(g),8). seq(25,apoptotic(g),9). seq(25,apoptotic(g),10). seq(25,apoptotic(h),11). seq(25,apoptotic(h),12). seq(25,apoptotic(h),13). seq(25,apoptotic(h),14). seq(25,apoptotic(h),15). seq(25,apoptotic(h),16). seq(25,apoptotic(h),17). seq(25,apoptotic(h),18). seq(25,apoptotic(g),19). seq(25,apoptotic(f),20). seq(25,apoptotic(e),21). seq(25,apoptotic(e),22). seq(25,apoptotic(e),23). seq(25,apoptotic(e),24). seq(25,apoptotic(d),25). seq(25,apoptotic(d),26). seq(25,apoptotic(c),27). seq(25,apoptotic(c),28). seq(25,apoptotic(c),29). seq(25,apoptotic(c),30). seq(25,apoptotic(c),31). seq(25,apoptotic(c),32). seq(25,apoptotic(b),33). seq(25,apoptotic(b),34). seq(25,apoptotic(b),35). seq(25,apoptotic(b),36). seq(25,apoptotic(b),37). seq(25,apoptotic(b),38). seq(25,apoptotic(b),39). seq(25,apoptotic(b),40). seq(25,apoptotic(b),41). seq(25,apoptotic(b),42). seq(25,apoptotic(b),43). seq(25,apoptotic(b),44). seq(25,apoptotic(b),45). seq(25,apoptotic(b),46). seq(25,apoptotic(b),47). seq(25,apoptotic(b),48). class(25,1).
seq(25,necrotic(b),0). seq(25,necrotic(b),1). seq(25,necrotic(b),2). seq(25,necrotic(b),3). seq(25,necrotic(b),4). seq(25,necrotic(c),5). seq(25,necrotic(c),6). seq(25,necrotic(c),7). seq(25,necrotic(c),8). seq(25,necrotic(c),9). seq(25,necrotic(d),10). seq(25,necrotic(e),11). seq(25,necrotic(f),12). seq(25,necrotic(f),13). seq(25,necrotic(f),14). seq(25,necrotic(f),15). seq(25,necrotic(f),16). seq(25,necrotic(g),17). seq(25,necrotic(g),18). seq(25,necrotic(h),19). seq(25,necrotic(h),20). seq(25,necrotic(h),21). seq(25,necrotic(h),22). seq(25,necrotic(h),23). seq(25,necrotic(h),24). seq(25,necrotic(h),25). seq(25,necrotic(h),26). seq(25,necrotic(h),27). seq(25,necrotic(h),28). seq(25,necrotic(h),29). seq(25,necrotic(h),30). seq(25,necrotic(h),31). seq(25,necrotic(h),32). seq(25,necrotic(h),33). seq(25,necrotic(h),34). seq(25,necrotic(h),35). seq(25,necrotic(h),36). seq(25,necrotic(h),37). seq(25,necrotic(h),38). seq(25,necrotic(h),39). seq(25,necrotic(h),40). seq(25,necrotic(h),41). seq(25,necrotic(h),42). seq(25,necrotic(h),43). seq(25,necrotic(h),44). seq(25,necrotic(h),45). seq(25,necrotic(h),46). seq(25,necrotic(h),47). seq(25,necrotic(h),48). class(25,1).
seq(26,alive(e),0). seq(26,alive(e),1). seq(26,alive(e),2). seq(26,alive(d),3). seq(26,alive(c),4). seq(26,alive(b),5). seq(26,alive(b),6). seq(26,alive(b),7). seq(26,alive(b),8). seq(26,alive(b),9). seq(26,alive(b),10). seq(26,alive(b),11). seq(26,alive(b),12). seq(26,alive(b),13). seq(26,alive(b),14). seq(26,alive(b),15). seq(26,alive(b),16). seq(26,alive(b),17). seq(26,alive(b),18). seq(26,alive(b),19). seq(26,alive(b),20). seq(26,alive(b),21). seq(26,alive(b),22). seq(26,alive(c),23). seq(26,alive(c),24). seq(26,alive(c),25). seq(26,alive(c),26). seq(26,alive(c),27). seq(26,alive(b),28). seq(26,alive(b),29). seq(26,alive(b),30). seq(26,alive(b),31). seq(26,alive(b),32). seq(26,alive(b),33). seq(26,alive(b),34). seq(26,alive(b),35). seq(26,alive(b),36). seq(26,alive(c),37). seq(26,alive(c),38). seq(26,alive(c),39). seq(26,alive(c),40). seq(26,alive(c),41). seq(26,alive(c),42). seq(26,alive(c),43). seq(26,alive(c),44). seq(26,alive(c),45). seq(26,alive(c),46). seq(26,alive(c),47). seq(26,alive(c),48). class(26,1).
seq(26,apoptotic(b),0). seq(26,apoptotic(b),1). seq(26,apoptotic(b),2). seq(26,apoptotic(c),3). seq(26,apoptotic(f),4). seq(26,apoptotic(g),5). seq(26,apoptotic(h),6). seq(26,apoptotic(h),7). seq(26,apoptotic(h),8). seq(26,apoptotic(h),9). seq(26,apoptotic(h),10). seq(26,apoptotic(h),11). seq(26,apoptotic(h),12). seq(26,apoptotic(h),13). seq(26,apoptotic(h),14). seq(26,apoptotic(h),15). seq(26,apoptotic(h),16). seq(26,apoptotic(g),17). seq(26,apoptotic(f),18). seq(26,apoptotic(e),19). seq(26,apoptotic(d),20). seq(26,apoptotic(c),21). seq(26,apoptotic(c),22). seq(26,apoptotic(c),23). seq(26,apoptotic(c),24). seq(26,apoptotic(c),25). seq(26,apoptotic(c),26). seq(26,apoptotic(c),27). seq(26,apoptotic(c),28). seq(26,apoptotic(c),29). seq(26,apoptotic(c),30). seq(26,apoptotic(c),31). seq(26,apoptotic(c),32). seq(26,apoptotic(c),33). seq(26,apoptotic(c),34). seq(26,apoptotic(c),35). seq(26,apoptotic(c),36). seq(26,apoptotic(c),37). seq(26,apoptotic(b),38). seq(26,apoptotic(b),39). seq(26,apoptotic(b),40). seq(26,apoptotic(c),41). seq(26,apoptotic(c),42). seq(26,apoptotic(c),43). seq(26,apoptotic(c),44). seq(26,apoptotic(c),45). seq(26,apoptotic(c),46). seq(26,apoptotic(c),47). seq(26,apoptotic(c),48). class(26,1).
seq(26,necrotic(b),0). seq(26,necrotic(b),1). seq(26,necrotic(b),2). seq(26,necrotic(b),3). seq(26,necrotic(b),4). seq(26,necrotic(c),5). seq(26,necrotic(c),6). seq(26,necrotic(c),7). seq(26,necrotic(c),8). seq(26,necrotic(c),9). seq(26,necrotic(c),10). seq(26,necrotic(c),11). seq(26,necrotic(c),12). seq(26,necrotic(c),13). seq(26,necrotic(c),14). seq(26,necrotic(d),15). seq(26,necrotic(e),16). seq(26,necrotic(f),17). seq(26,necrotic(f),18). seq(26,necrotic(f),19). seq(26,necrotic(f),20). seq(26,necrotic(f),21). seq(26,necrotic(f),22). seq(26,necrotic(f),23). seq(26,necrotic(f),24). seq(26,necrotic(f),25). seq(26,necrotic(f),26). seq(26,necrotic(g),27). seq(26,necrotic(h),28). seq(26,necrotic(h),29). seq(26,necrotic(h),30). seq(26,necrotic(h),31). seq(26,necrotic(h),32). seq(26,necrotic(h),33). seq(26,necrotic(h),34). seq(26,necrotic(h),35). seq(26,necrotic(h),36). seq(26,necrotic(h),37). seq(26,necrotic(h),38). seq(26,necrotic(h),39). seq(26,necrotic(h),40). seq(26,necrotic(h),41). seq(26,necrotic(h),42). seq(26,necrotic(h),43). seq(26,necrotic(h),44). seq(26,necrotic(h),45). seq(26,necrotic(h),46). seq(26,necrotic(h),47). seq(26,necrotic(h),48). class(26,1).
seq(27,alive(e),0). seq(27,alive(e),1). seq(27,alive(e),2). seq(27,alive(e),3). seq(27,alive(d),4). seq(27,alive(b),5). seq(27,alive(b),6). seq(27,alive(b),7). seq(27,alive(b),8). seq(27,alive(b),9). seq(27,alive(b),10). seq(27,alive(b),11). seq(27,alive(b),12). seq(27,alive(a),13). seq(27,alive(b),14). seq(27,alive(b),15). seq(27,alive(b),16). seq(27,alive(b),17). seq(27,alive(b),18). seq(27,alive(b),19). seq(27,alive(b),20). seq(27,alive(b),21). seq(27,alive(b),22). seq(27,alive(b),23). seq(27,alive(b),24). seq(27,alive(b),25). seq(27,alive(b),26). seq(27,alive(b),27). seq(27,alive(a),28). seq(27,alive(a),29). seq(27,alive(a),30). seq(27,alive(a),31). seq(27,alive(a),32). seq(27,alive(a),33). seq(27,alive(b),34). seq(27,alive(b),35). seq(27,alive(a),36). seq(27,alive(a),37). seq(27,alive(a),38). seq(27,alive(a),39). seq(27,alive(b),40). seq(27,alive(b),41). seq(27,alive(b),42). seq(27,alive(b),43). seq(27,alive(b),44). seq(27,alive(a),45). seq(27,alive(a),46). seq(27,alive(a),47). seq(27,alive(a),48). class(27,1).
seq(27,apoptotic(b),0). seq(27,apoptotic(b),1). seq(27,apoptotic(b),2). seq(27,apoptotic(c),3). seq(27,apoptotic(e),4). seq(27,apoptotic(g),5). seq(27,apoptotic(h),6). seq(27,apoptotic(h),7). seq(27,apoptotic(h),8). seq(27,apoptotic(h),9). seq(27,apoptotic(h),10). seq(27,apoptotic(h),11). seq(27,apoptotic(h),12). seq(27,apoptotic(h),13). seq(27,apoptotic(h),14). seq(27,apoptotic(h),15). seq(27,apoptotic(h),16). seq(27,apoptotic(h),17). seq(27,apoptotic(g),18). seq(27,apoptotic(f),19). seq(27,apoptotic(e),20). seq(27,apoptotic(d),21). seq(27,apoptotic(d),22). seq(27,apoptotic(d),23). seq(27,apoptotic(d),24). seq(27,apoptotic(d),25). seq(27,apoptotic(c),26). seq(27,apoptotic(c),27). seq(27,apoptotic(c),28). seq(27,apoptotic(c),29). seq(27,apoptotic(c),30). seq(27,apoptotic(c),31). seq(27,apoptotic(c),32). seq(27,apoptotic(c),33). seq(27,apoptotic(c),34). seq(27,apoptotic(c),35). seq(27,apoptotic(c),36). seq(27,apoptotic(c),37). seq(27,apoptotic(c),38). seq(27,apoptotic(c),39). seq(27,apoptotic(c),40). seq(27,apoptotic(c),41). seq(27,apoptotic(c),42). seq(27,apoptotic(c),43). seq(27,apoptotic(c),44). seq(27,apoptotic(c),45). seq(27,apoptotic(c),46). seq(27,apoptotic(c),47). seq(27,apoptotic(c),48). class(27,1).
