seq(1,cd1c(9),1). seq(1,cd1c(8),2). seq(1,cd1c(8),3). seq(1,cd1c(7),4). seq(1,cd1c(6),5). seq(1,cd1c(4),6). seq(1,cd1c(3),7). seq(1,cd1c(1),8). seq(1,cd1c(1),9). seq(1,cd1c(0),10). class(1,1).
seq(1,trim36(9),1). seq(1,trim36(9),2). seq(1,trim36(7),3). seq(1,trim36(5),4). seq(1,trim36(4),5). seq(1,trim36(3),6). seq(1,trim36(2),7). seq(1,trim36(2),8). seq(1,trim36(1),9). seq(1,trim36(1),10). class(1,1).
seq(1,afap1l1(0),1). seq(1,afap1l1(1),2). seq(1,afap1l1(1),3). seq(1,afap1l1(2),4). seq(1,afap1l1(4),5). seq(1,afap1l1(5),6). seq(1,afap1l1(6),7). seq(1,afap1l1(8),8). seq(1,afap1l1(8),9). seq(1,afap1l1(9),10). class(1,1).
seq(1,c6orf176(0),1). seq(1,c6orf176(1),2). seq(1,c6orf176(1),3). seq(1,c6orf176(3),4). seq(1,c6orf176(4),5). seq(1,c6orf176(6),6). seq(1,c6orf176(7),7). seq(1,c6orf176(8),8). seq(1,c6orf176(8),9). seq(1,c6orf176(9),10). class(1,1).
seq(1,cabyr(0),1). seq(1,cabyr(0),2). seq(1,cabyr(3),3). seq(1,cabyr(4),4). seq(1,cabyr(5),5). seq(1,cabyr(6),6). seq(1,cabyr(7),7). seq(1,cabyr(7),8). seq(1,cabyr(8),9). seq(1,cabyr(9),10). class(1,1).
seq(1,ccdc146(8),1). seq(1,ccdc146(7),2). seq(1,ccdc146(7),3). seq(1,ccdc146(8),4). seq(1,ccdc146(7),5). seq(1,ccdc146(5),6). seq(1,ccdc146(3),7). seq(1,ccdc146(2),8). seq(1,ccdc146(0),9). seq(1,ccdc146(0),10). class(1,1).
seq(1,ces8(9),1). seq(1,ces8(9),2). seq(1,ces8(8),3). seq(1,ces8(6),4). seq(1,ces8(5),5). seq(1,ces8(3),6). seq(1,ces8(2),7). seq(1,ces8(2),8). seq(1,ces8(1),9). seq(1,ces8(0),10). class(1,1).

seq(2,hus1b(0),1). seq(2,hus1b(0),2). seq(2,hus1b(2),3). seq(2,hus1b(3),4). seq(2,hus1b(5),5). seq(2,hus1b(6),6). seq(2,hus1b(7),7). seq(2,hus1b(7),8). seq(2,hus1b(8),9). seq(2,hus1b(9),10). class(2,1).
seq(2,slc22a1(9),1). seq(2,slc22a1(9),2). seq(2,slc22a1(7),3). seq(2,slc22a1(5),4). seq(2,slc22a1(3),5). seq(2,slc22a1(2),6). seq(2,slc22a1(2),7). seq(2,slc22a1(2),8). seq(2,slc22a1(2),9). seq(2,slc22a1(2),10). class(2,1).
seq(2,loc100132354(9),1). seq(2,loc100132354(8),2). seq(2,loc100132354(8),3). seq(2,loc100132354(7),4). seq(2,loc100132354(6),5). seq(2,loc100132354(4),6). seq(2,loc100132354(3),7). seq(2,loc100132354(1),8). seq(2,loc100132354(1),9). seq(2,loc100132354(0),10). class(2,1).
seq(2,slc22a16(0),1). seq(2,slc22a16(1),2). seq(2,slc22a16(1),3). seq(2,slc22a16(3),4). seq(2,slc22a16(4),5). seq(2,slc22a16(5),6). seq(2,slc22a16(6),7). seq(2,slc22a16(8),8). seq(2,slc22a16(8),9). seq(2,slc22a16(9),10). class(2,1).
seq(2,abca12(0),1). seq(2,abca12(0),2). seq(2,abca12(2),3). seq(2,abca12(4),4). seq(2,abca12(6),5). seq(2,abca12(7),6). seq(2,abca12(7),7). seq(2,abca12(7),8). seq(2,abca12(8),9). seq(2,abca12(8),10). class(2,1).
seq(2,c10orf41(7),1). seq(2,c10orf41(7),2). seq(2,c10orf41(8),3). seq(2,c10orf41(8),4). seq(2,c10orf41(7),5). seq(2,c10orf41(6),6). seq(2,c10orf41(3),7). seq(2,c10orf41(2),8). seq(2,c10orf41(0),9). seq(2,c10orf41(0),10). class(2,1).
seq(2,c4orf6(9),1). seq(2,c4orf6(9),2). seq(2,c4orf6(7),3). seq(2,c4orf6(5),4). seq(2,c4orf6(3),5). seq(2,c4orf6(3),6). seq(2,c4orf6(2),7). seq(2,c4orf6(2),8). seq(2,c4orf6(1),9). seq(2,c4orf6(1),10). class(2,1).
seq(2,c9orf129(9),1). seq(2,c9orf129(8),2). seq(2,c9orf129(7),3). seq(2,c9orf129(7),4). seq(2,c9orf129(6),5). seq(2,c9orf129(4),6). seq(2,c9orf129(3),7). seq(2,c9orf129(1),8). seq(2,c9orf129(1),9). seq(2,c9orf129(0),10). class(2,1).
seq(2,cd1c(0),1). seq(2,cd1c(1),2). seq(2,cd1c(1),3). seq(2,cd1c(3),4). seq(2,cd1c(4),5). seq(2,cd1c(5),6). seq(2,cd1c(7),7). seq(2,cd1c(8),8). seq(2,cd1c(8),9). seq(2,cd1c(9),10). class(2,1).
seq(2,trim36(0),1). seq(2,trim36(0),2). seq(2,trim36(1),3). seq(2,trim36(3),4). seq(2,trim36(7),5). seq(2,trim36(8),6). seq(2,trim36(7),7). seq(2,trim36(7),8). seq(2,trim36(7),9). seq(2,trim36(7),10). class(2,1).
seq(2,afap1l1(9),1). seq(2,afap1l1(8),2). seq(2,afap1l1(7),3). seq(2,afap1l1(6),4). seq(2,afap1l1(5),5). seq(2,afap1l1(4),6). seq(2,afap1l1(2),7). seq(2,afap1l1(1),8). seq(2,afap1l1(1),9). seq(2,afap1l1(0),10). class(2,1).
seq(2,c6orf176(0),1). seq(2,c6orf176(1),2). seq(2,c6orf176(1),3). seq(2,c6orf176(2),4). seq(2,c6orf176(3),5). seq(2,c6orf176(5),6). seq(2,c6orf176(6),7). seq(2,c6orf176(8),8). seq(2,c6orf176(9),9). seq(2,c6orf176(9),10). class(2,1).
seq(2,cabyr(9),1). seq(2,cabyr(8),2). seq(2,cabyr(8),3). seq(2,cabyr(7),4). seq(2,cabyr(5),5). seq(2,cabyr(4),6). seq(2,cabyr(3),7). seq(2,cabyr(1),8). seq(2,cabyr(1),9). seq(2,cabyr(0),10). class(2,1).
seq(2,ccdc146(0),1). seq(2,ccdc146(1),2). seq(2,ccdc146(1),3). seq(2,ccdc146(3),4). seq(2,ccdc146(4),5). seq(2,ccdc146(5),6). seq(2,ccdc146(7),7). seq(2,ccdc146(8),8). seq(2,ccdc146(8),9). seq(2,ccdc146(9),10). class(2,1).
seq(2,ces8(8),1). seq(2,ces8(8),2). seq(2,ces8(8),3). seq(2,ces8(7),4). seq(2,ces8(7),5). seq(2,ces8(5),6). seq(2,ces8(3),7). seq(2,ces8(1),8). seq(2,ces8(0),9). seq(2,ces8(0),10). class(2,1).

seq(3,hus1b(0),1). seq(3,hus1b(0),2). seq(3,hus1b(1),3). seq(3,hus1b(3),4). seq(3,hus1b(5),5). seq(3,hus1b(7),6). seq(3,hus1b(8),7). seq(3,hus1b(8),8). seq(3,hus1b(8),9). seq(3,hus1b(8),10). class(3,0).
seq(3,slc22a1(0),1). seq(3,slc22a1(1),2). seq(3,slc22a1(1),3). seq(3,slc22a1(2),4). seq(3,slc22a1(4),5). seq(3,slc22a1(5),6). seq(3,slc22a1(6),7). seq(3,slc22a1(7),8). seq(3,slc22a1(8),9). seq(3,slc22a1(9),10). class(3,0).
seq(3,loc100132354(9),1). seq(3,loc100132354(9),2). seq(3,loc100132354(8),3). seq(3,loc100132354(6),4). seq(3,loc100132354(5),5). seq(3,loc100132354(3),6). seq(3,loc100132354(2),7). seq(3,loc100132354(1),8). seq(3,loc100132354(1),9). seq(3,loc100132354(1),10). class(3,0).
seq(3,slc22a16(0),1). seq(3,slc22a16(1),2). seq(3,slc22a16(2),3). seq(3,slc22a16(2),4). seq(3,slc22a16(4),5). seq(3,slc22a16(5),6). seq(3,slc22a16(6),7). seq(3,slc22a16(7),8). seq(3,slc22a16(8),9). seq(3,slc22a16(9),10). class(3,0).
seq(3,abca12(9),1). seq(3,abca12(8),2). seq(3,abca12(8),3). seq(3,abca12(7),4). seq(3,abca12(5),5). seq(3,abca12(4),6). seq(3,abca12(2),7). seq(3,abca12(1),8). seq(3,abca12(1),9). seq(3,abca12(0),10). class(3,0).
seq(3,c10orf41(9),1). seq(3,c10orf41(8),2). seq(3,c10orf41(8),3). seq(3,c10orf41(7),4). seq(3,c10orf41(5),5). seq(3,c10orf41(4),6). seq(3,c10orf41(2),7). seq(3,c10orf41(1),8). seq(3,c10orf41(1),9). seq(3,c10orf41(0),10). class(3,0).
seq(3,c4orf6(9),1). seq(3,c4orf6(8),2). seq(3,c4orf6(7),3). seq(3,c4orf6(6),4). seq(3,c4orf6(5),5). seq(3,c4orf6(4),6). seq(3,c4orf6(2),7). seq(3,c4orf6(1),8). seq(3,c4orf6(1),9). seq(3,c4orf6(0),10). class(3,0).
seq(3,c9orf129(9),1). seq(3,c9orf129(8),2). seq(3,c9orf129(7),3). seq(3,c9orf129(6),4). seq(3,c9orf129(5),5). seq(3,c9orf129(4),6). seq(3,c9orf129(3),7). seq(3,c9orf129(1),8). seq(3,c9orf129(1),9). seq(3,c9orf129(0),10). class(3,0).
seq(3,cd1c(0),1). seq(3,cd1c(1),2). seq(3,cd1c(1),3). seq(3,cd1c(3),4). seq(3,cd1c(4),5). seq(3,cd1c(5),6). seq(3,cd1c(7),7). seq(3,cd1c(8),8). seq(3,cd1c(8),9). seq(3,cd1c(9),10). class(3,0).
seq(3,trim36(9),1). seq(3,trim36(8),2). seq(3,trim36(8),3). seq(3,trim36(6),4). seq(3,trim36(5),5). seq(3,trim36(4),6). seq(3,trim36(2),7). seq(3,trim36(1),8). seq(3,trim36(1),9). seq(3,trim36(0),10). class(3,0).
seq(3,afap1l1(0),1). seq(3,afap1l1(1),2). seq(3,afap1l1(1),3). seq(3,afap1l1(2),4). seq(3,afap1l1(4),5). seq(3,afap1l1(5),6). seq(3,afap1l1(7),7). seq(3,afap1l1(8),8). seq(3,afap1l1(8),9). seq(3,afap1l1(9),10). class(3,0).
seq(3,c6orf176(9),1). seq(3,c6orf176(7),2). seq(3,c6orf176(6),3). seq(3,c6orf176(6),4). seq(3,c6orf176(5),5). seq(3,c6orf176(5),6). seq(3,c6orf176(5),7). seq(3,c6orf176(4),8). seq(3,c6orf176(2),9). seq(3,c6orf176(0),10). class(3,0).
seq(3,cabyr(0),1). seq(3,cabyr(1),2). seq(3,cabyr(2),3). seq(3,cabyr(2),4). seq(3,cabyr(3),5). seq(3,cabyr(5),6). seq(3,cabyr(6),7). seq(3,cabyr(7),8). seq(3,cabyr(9),9). seq(3,cabyr(9),10). class(3,0).
seq(3,ccdc146(0),1). seq(3,ccdc146(1),2). seq(3,ccdc146(1),3). seq(3,ccdc146(3),4). seq(3,ccdc146(4),5). seq(3,ccdc146(5),6). seq(3,ccdc146(7),7). seq(3,ccdc146(8),8). seq(3,ccdc146(8),9). seq(3,ccdc146(9),10). class(3,0).
seq(3,ces8(9),1). seq(3,ces8(8),2). seq(3,ces8(8),3). seq(3,ces8(7),4). seq(3,ces8(5),5). seq(3,ces8(4),6). seq(3,ces8(3),7). seq(3,ces8(1),8). seq(3,ces8(1),9). seq(3,ces8(0),10). class(3,0).

seq(4,hus1b(0),1). seq(4,hus1b(1),2). seq(4,hus1b(3),3). seq(4,hus1b(5),4). seq(4,hus1b(6),5). seq(4,hus1b(8),6). seq(4,hus1b(9),7). seq(4,hus1b(9),8). seq(4,hus1b(4),9). seq(4,hus1b(0),10). class(4,1).
seq(4,slc22a1(9),1). seq(4,slc22a1(9),2). seq(4,slc22a1(8),3). seq(4,slc22a1(6),4). seq(4,slc22a1(5),5). seq(4,slc22a1(3),6). seq(4,slc22a1(2),7). seq(4,slc22a1(1),8). seq(4,slc22a1(1),9). seq(4,slc22a1(1),10). class(4,1).
seq(4,loc100132354(0),1). seq(4,loc100132354(1),2). seq(4,loc100132354(1),3). seq(4,loc100132354(3),4). seq(4,loc100132354(4),5). seq(4,loc100132354(5),6). seq(4,loc100132354(7),7). seq(4,loc100132354(8),8). seq(4,loc100132354(8),9). seq(4,loc100132354(9),10). class(4,1).
seq(4,slc22a16(9),1). seq(4,slc22a16(9),2). seq(4,slc22a16(8),3). seq(4,slc22a16(6),4). seq(4,slc22a16(5),5). seq(4,slc22a16(3),6). seq(4,slc22a16(2),7). seq(4,slc22a16(1),8). seq(4,slc22a16(1),9). seq(4,slc22a16(1),10). class(4,1).
seq(4,abca12(0),1). seq(4,abca12(1),2). seq(4,abca12(1),3). seq(4,abca12(3),4). seq(4,abca12(4),5). seq(4,abca12(5),6). seq(4,abca12(7),7). seq(4,abca12(8),8). seq(4,abca12(8),9). seq(4,abca12(9),10). class(4,1).
seq(4,c10orf41(0),1). seq(4,c10orf41(0),2). seq(4,c10orf41(1),3). seq(4,c10orf41(3),4). seq(4,c10orf41(4),5). seq(4,c10orf41(6),6). seq(4,c10orf41(7),7). seq(4,c10orf41(8),8). seq(4,c10orf41(8),9). seq(4,c10orf41(8),10). class(4,1).
seq(4,c4orf6(0),1). seq(4,c4orf6(1),2). seq(4,c4orf6(1),3). seq(4,c4orf6(2),4). seq(4,c4orf6(4),5). seq(4,c4orf6(5),6). seq(4,c4orf6(6),7). seq(4,c4orf6(7),8). seq(4,c4orf6(8),9). seq(4,c4orf6(9),10). class(4,1).
seq(4,c9orf129(0),1). seq(4,c9orf129(1),2). seq(4,c9orf129(1),3). seq(4,c9orf129(3),4). seq(4,c9orf129(4),5). seq(4,c9orf129(5),6). seq(4,c9orf129(7),7). seq(4,c9orf129(8),8). seq(4,c9orf129(8),9). seq(4,c9orf129(9),10). class(4,1).
seq(4,cd1c(9),1). seq(4,cd1c(8),2). seq(4,cd1c(8),3). seq(4,cd1c(7),4). seq(4,cd1c(5),5). seq(4,cd1c(4),6). seq(4,cd1c(3),7). seq(4,cd1c(2),8). seq(4,cd1c(1),9). seq(4,cd1c(0),10). class(4,1).
seq(4,trim36(0),1). seq(4,trim36(1),2). seq(4,trim36(1),3). seq(4,trim36(3),4). seq(4,trim36(4),5). seq(4,trim36(5),6). seq(4,trim36(7),7). seq(4,trim36(8),8). seq(4,trim36(8),9). seq(4,trim36(9),10). class(4,1).
seq(4,afap1l1(9),1). seq(4,afap1l1(8),2). seq(4,afap1l1(8),3). seq(4,afap1l1(6),4). seq(4,afap1l1(5),5). seq(4,afap1l1(4),6). seq(4,afap1l1(3),7). seq(4,afap1l1(1),8). seq(4,afap1l1(1),9). seq(4,afap1l1(0),10). class(4,1).
seq(4,c6orf176(0),1). seq(4,c6orf176(1),2). seq(4,c6orf176(1),3). seq(4,c6orf176(2),4). seq(4,c6orf176(4),5). seq(4,c6orf176(5),6). seq(4,c6orf176(6),7). seq(4,c6orf176(7),8). seq(4,c6orf176(8),9). seq(4,c6orf176(9),10). class(4,1).
seq(4,cabyr(0),1). seq(4,cabyr(1),2). seq(4,cabyr(1),3). seq(4,cabyr(3),4). seq(4,cabyr(4),5). seq(4,cabyr(5),6). seq(4,cabyr(6),7). seq(4,cabyr(8),8). seq(4,cabyr(8),9). seq(4,cabyr(9),10). class(4,1).
seq(4,ccdc146(9),1). seq(4,ccdc146(8),2). seq(4,ccdc146(8),3). seq(4,ccdc146(7),4). seq(4,ccdc146(5),5). seq(4,ccdc146(4),6). seq(4,ccdc146(3),7). seq(4,ccdc146(2),8). seq(4,ccdc146(1),9). seq(4,ccdc146(0),10). class(4,1).
seq(4,ces8(0),1). seq(4,ces8(1),2). seq(4,ces8(1),3). seq(4,ces8(3),4). seq(4,ces8(4),5). seq(4,ces8(5),6). seq(4,ces8(7),7). seq(4,ces8(8),8). seq(4,ces8(8),9). seq(4,ces8(9),10). class(4,1).

seq(5,hus1b(0),1). seq(5,hus1b(1),2). seq(5,hus1b(2),3). seq(5,hus1b(3),4). seq(5,hus1b(4),5). seq(5,hus1b(5),6). seq(5,hus1b(6),7). seq(5,hus1b(7),8). seq(5,hus1b(8),9). seq(5,hus1b(9),10). class(5,0).
seq(5,slc22a1(9),1). seq(5,slc22a1(8),2). seq(5,slc22a1(7),3). seq(5,slc22a1(6),4). seq(5,slc22a1(5),5). seq(5,slc22a1(4),6). seq(5,slc22a1(3),7). seq(5,slc22a1(2),8). seq(5,slc22a1(1),9). seq(5,slc22a1(0),10). class(5,0).
seq(5,loc100132354(9),1). seq(5,loc100132354(8),2). seq(5,loc100132354(8),3). seq(5,loc100132354(6),4). seq(5,loc100132354(5),5). seq(5,loc100132354(4),6). seq(5,loc100132354(2),7). seq(5,loc100132354(1),8). seq(5,loc100132354(1),9). seq(5,loc100132354(0),10). class(5,0).
seq(5,slc22a16(0),1). seq(5,slc22a16(1),2). seq(5,slc22a16(1),3). seq(5,slc22a16(2),4). seq(5,slc22a16(3),5). seq(5,slc22a16(5),6). seq(5,slc22a16(6),7). seq(5,slc22a16(8),8). seq(5,slc22a16(8),9). seq(5,slc22a16(9),10). class(5,0).
seq(5,abca12(0),1). seq(5,abca12(1),2). seq(5,abca12(1),3). seq(5,abca12(2),4). seq(5,abca12(4),5). seq(5,abca12(5),6). seq(5,abca12(6),7). seq(5,abca12(8),8). seq(5,abca12(8),9). seq(5,abca12(9),10). class(5,0).
seq(5,c10orf41(0),1). seq(5,c10orf41(1),2). seq(5,c10orf41(2),3). seq(5,c10orf41(2),4). seq(5,c10orf41(4),5). seq(5,c10orf41(5),6). seq(5,c10orf41(7),7). seq(5,c10orf41(8),8). seq(5,c10orf41(8),9). seq(5,c10orf41(9),10). class(5,0).
seq(5,c4orf6(9),1). seq(5,c4orf6(8),2). seq(5,c4orf6(7),3). seq(5,c4orf6(6),4). seq(5,c4orf6(5),5). seq(5,c4orf6(4),6). seq(5,c4orf6(3),7). seq(5,c4orf6(1),8). seq(5,c4orf6(1),9). seq(5,c4orf6(0),10). class(5,0).
seq(5,c9orf129(9),1). seq(5,c9orf129(8),2). seq(5,c9orf129(8),3). seq(5,c9orf129(7),4). seq(5,c9orf129(5),5). seq(5,c9orf129(4),6). seq(5,c9orf129(3),7). seq(5,c9orf129(1),8). seq(5,c9orf129(1),9). seq(5,c9orf129(0),10). class(5,0).
seq(5,cd1c(0),1). seq(5,cd1c(1),2). seq(5,cd1c(3),3). seq(5,cd1c(4),4). seq(5,cd1c(5),5). seq(5,cd1c(6),6). seq(5,cd1c(7),7). seq(5,cd1c(7),8). seq(5,cd1c(8),9). seq(5,cd1c(8),10). class(5,0).
seq(5,trim36(0),1). seq(5,trim36(1),2). seq(5,trim36(2),3). seq(5,trim36(2),4). seq(5,trim36(4),5). seq(5,trim36(5),6). seq(5,trim36(6),7). seq(5,trim36(8),8). seq(5,trim36(8),9). seq(5,trim36(9),10). class(5,0).
seq(5,afap1l1(0),1). seq(5,afap1l1(1),2). seq(5,afap1l1(1),3). seq(5,afap1l1(3),4). seq(5,afap1l1(4),5). seq(5,afap1l1(5),6). seq(5,afap1l1(6),7). seq(5,afap1l1(8),8). seq(5,afap1l1(8),9). seq(5,afap1l1(9),10). class(5,0).
seq(5,c6orf176(0),1). seq(5,c6orf176(1),2). seq(5,c6orf176(1),3). seq(5,c6orf176(3),4). seq(5,c6orf176(4),5). seq(5,c6orf176(5),6). seq(5,c6orf176(7),7). seq(5,c6orf176(8),8). seq(5,c6orf176(8),9). seq(5,c6orf176(9),10). class(5,0).
seq(5,cabyr(0),1). seq(5,cabyr(1),2). seq(5,cabyr(1),3). seq(5,cabyr(2),4). seq(5,cabyr(3),5). seq(5,cabyr(5),6). seq(5,cabyr(6),7). seq(5,cabyr(8),8). seq(5,cabyr(8),9). seq(5,cabyr(9),10). class(5,0).
seq(5,ccdc146(4),1). seq(5,ccdc146(7),2). seq(5,ccdc146(8),3). seq(5,ccdc146(8),4). seq(5,ccdc146(8),5). seq(5,ccdc146(6),6). seq(5,ccdc146(4),7). seq(5,ccdc146(2),8). seq(5,ccdc146(0),9). seq(5,ccdc146(0),10). class(5,0).
seq(5,ces8(0),1). seq(5,ces8(1),2). seq(5,ces8(2),3). seq(5,ces8(3),4). seq(5,ces8(4),5). seq(5,ces8(5),6). seq(5,ces8(7),7). seq(5,ces8(8),8). seq(5,ces8(8),9). seq(5,ces8(9),10). class(5,0).

seq(6,hus1b(9),1). seq(6,hus1b(8),2). seq(6,hus1b(8),3). seq(6,hus1b(6),4). seq(6,hus1b(5),5). seq(6,hus1b(4),6). seq(6,hus1b(2),7). seq(6,hus1b(1),8). seq(6,hus1b(1),9). seq(6,hus1b(0),10). class(6,1).
seq(6,slc22a1(9),1). seq(6,slc22a1(8),2). seq(6,slc22a1(8),3). seq(6,slc22a1(7),4). seq(6,slc22a1(5),5). seq(6,slc22a1(4),6). seq(6,slc22a1(3),7). seq(6,slc22a1(1),8). seq(6,slc22a1(1),9). seq(6,slc22a1(0),10). class(6,1).
